snr,experiment_name,source_wav_id,chunk_index,y_true_w_m2,region,weight_randomforest,weight_conformer,weight_alexnet,weighted_diagonal_w_m2_squared,weighted_cross_w_m2_squared,ensemble_minus_best_single_sse_w_m2_squared,ensemble_minus_equal_sse_w_m2_squared,prediction_randomforest_w_m2,residual_randomforest_w_m2,sse_randomforest_w_m2_squared,miss_randomforest,false_alarm_randomforest,prediction_conformer_w_m2,residual_conformer_w_m2,sse_conformer_w_m2_squared,miss_conformer,false_alarm_conformer,prediction_alexnet_w_m2,residual_alexnet_w_m2,sse_alexnet_w_m2_squared,miss_alexnet,false_alarm_alexnet,prediction_ensemble__inner_holdout_w_m2,residual_ensemble__inner_holdout_w_m2,sse_ensemble__inner_holdout_w_m2_squared,miss_ensemble__inner_holdout,false_alarm_ensemble__inner_holdout,prediction_equal_offline_w_m2,residual_equal_offline_w_m2,sse_equal_offline_w_m2_squared,miss_equal_offline,false_alarm_equal_offline
-8,2025.06.18_0.3_3,index=6.146381,45,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8150948761.34969,9092611326.13599,10794838632.977024,3113534625.3357983,66077.71875,-80303.93174999999,6448721454.5086565,0,0,-14652.9306640625,-161034.5811640625,25932136330.685028,0,0,31110.8125,-115270.83799999999,13287366093.222242,0,0,15066.913750899042,-131314.73674910094,17243560087.48568,0,0,27511.866861979168,-118869.78363802082,14130025462.149881,0,0
-8,2025.06.18_0.3_3,index=6.146381,46,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13895909929.354885,13489682646.470013,22382940060.146996,6405797976.645538,75652.21875,-70729.43174999999,5002652515.677906,0,0,-66231.390625,-212613.041125,45204305256.42094,0,0,-4807.98291015625,-151189.63341015624,22858305250.697433,0,0,-19104.27813390199,-165485.928633902,27385592575.8249,0,0,1537.6150716145833,-144844.0354283854,20979794599.179363,0,0
-8,2025.06.18_0.3_3,index=6.146381,47,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10047797269.423008,11034678777.184029,14361027075.726374,3970018165.179558,64397.20703125,-81984.44346874999,6721448970.880663,0,0,-32256.130859375,-178637.781359375,31911456928.999863,0,0,14560.0947265625,-131821.5557734375,17376922566.52949,0,0,1183.5925012545713,-145198.0579987454,21082476046.607037,0,0,15567.056966145834,-130814.59353385416,17112457881.427479,0,0
-8,2025.06.18_0.3_3,index=6.146381,48,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11350691898.005774,10823595094.116585,18557027356.911606,5325777449.519703,86237.9921875,-60143.65831249999,3617259635.210749,0,0,-45930.8515625,-192312.5020625,36984098449.53906,0,0,9432.384765625,-136949.265734375,18755101385.184456,0,0,-2528.6815529585137,-148910.3320529585,22174286992.122356,0,0,16579.841796875,-129801.80870312499,16848509542.602654,0,0
-8,2025.06.18_0.3_3,index=6.146381,49,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14563094741.036167,15970129830.116634,24377033202.731407,5845502504.004669,67920.25,-78461.40049999999,6156191368.421398,0,0,-65276.9296875,-211658.5801875,44799354566.988365,0,0,-34868.1796875,-181249.8301875,32851500942.99758,0,0,-28355.93724560444,-174737.58774560443,30533224571.152805,0,0,-10741.619791666666,-157123.27029166665,24687722067.148136,0,0
-8,2025.06.18_0.3_3,index=6.146381,50,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11867354642.74493,11588627972.04023,16838825180.084581,5327774588.013584,65035.73828125,-81345.91221874999,6617157434.700579,0,0,-51851.65625,-198233.30675,39296443905.03959,0,0,22037.767578125,-124343.88292187499,15461401220.088955,0,0,-6771.810495124646,-153153.46099512462,23455982614.78516,0,0,11740.616536458334,-134641.03396354165,18128208026.771576,0,0
-8,2025.06.18_0.3_3,index=6.146381,51,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13746818265.241762,15993717713.014284,22926240801.004147,4989589470.515396,63832.90625,-82548.74424999999,6814295177.251906,0,0,-56246.81640625,-202628.46690625,41058295600.777245,0,0,-40414.14453125,-186795.79503125,34892669041.35676,0,0,-26072.79559593588,-172454.44609593588,29740535978.256054,0,0,-10942.684895833334,-157324.33539583333,24750946507.740658,0,0
-8,2025.06.18_0.3_3,index=6.146381,52,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,8084881678.379032,8341193353.331871,11410973031.177032,3438135026.234171,75564.265625,-70817.38487499999,5015102000.533877,0,0,-15875.6435546875,-162257.2940546875,26327429473.949326,0,0,37562.3984375,-108819.25206249999,11841629619.441908,0,0,18217.400290704463,-128164.25020929553,16426075031.710909,0,0,32417.0068359375,-113964.64366406249,12987940005.476738,0,0
-8,2025.06.18_0.3_3,index=6.146381,53,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,12038651622.995192,12981900525.920227,19651591840.25337,4946388955.389473,73108.4609375,-73273.18956249999,5368960308.662057,0,0,-47495.97265625,-193877.62315625,37588532760.71688,0,0,-11517.4970703125,-157899.1475703125,24932140803.43132,0,0,-11797.210758119523,-158178.86125811952,25020552148.915424,0,0,4698.330403645833,-141683.32009635415,20074163193.52595,0,0
-8,2025.06.18_0.3_3,index=6.146381,54,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10966676472.499924,13677192983.00899,17447489689.805088,3400291102.135105,61550.171875,-84831.47862499999,7196379765.70383,0,0,-31845.90234375,-178227.55284375,31765060592.671696,0,0,-27814.626953125,-174196.277453125,30344343078.5261,0,0,-10602.009336012608,-156983.6598360126,24643869455.50892,0,0,629.880859375,-145751.769640625,21243578353.373814,0,0
-8,2025.06.18_0.3_3,index=6.146381,55,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14009985668.75302,16266460979.264957,22269585732.779686,5114996129.460674,56900.5859375,-89481.06456249999,8006860915.238292,0,0,-59752.22265625,-206133.87315625,42491173662.39696,0,0,-33874.25,-180255.9005,32492189665.065895,0,0,-27619.632966582463,-174001.28346658245,30276446648.01798,0,0,-12241.962239583334,-158623.61273958333,25161450518.557304,0,0
-8,2025.06.18_0.3_3,index=6.146381,56,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15029894698.971817,18174257184.42038,26245502138.505264,4950156099.926384,62963.12890625,-83418.52159374999,6958649744.886933,0,0,-60850.37109375,-207232.02159375,42945110773.83246,0,0,-67235.5546875,-213617.2051875,45632310352.11847,0,0,-35838.41393691157,-182220.06443691155,33204151883.392197,0,0,-21707.598958333332,-168089.24945833333,28253995783.465813,0,0
-8,2025.06.18_0.3_3,index=6.146381,57,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,10945974527.384674,12817438216.65457,17689193831.67635,3930852472.3273354,68444.375,-77937.27549999999,6074218912.362899,0,0,-34981.6953125,-181363.3458125,32892663204.30446,0,0,-16802.09765625,-163183.74815625,26628935662.322422,0,0,-7772.210119963877,-154153.86061996387,23763412744.03925,0,0,5553.52734375,-140828.12315625,19832560271.711914,0,0
-8,2025.06.18_0.3_3,index=6.146381,58,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,16679956610.622871,17391405402.04474,27968132927.273262,7161821945.000713,68258.484375,-78123.16612499999,6103229085.394346,0,0,-82506.421875,-228888.072375,52389749675.543236,0,0,-38730.9375,-185112.588,34266670236.05774,0,0,-38202.644640912826,-184584.2951409128,34071362012.66761,0,0,-17659.625,-164041.2755,26909540067.666897,0,0
-8,2025.06.18_0.3_3,index=6.146381,59,146381.6505,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17732219470.489624,18673908853.6998,30687170540.071804,7517537746.636467,70757.859375,-75623.79112499999,5718957784.117627,0,0,-87824.265625,-234205.916125,54852411147.95053,0,0,-53687.9609375,-200069.6114375,40027849420.75223,0,0,-44422.249680760026,-190803.90018076,36406128324.18943,0,0,-23584.7890625,-169966.4395625,28888590577.552963,0,0
-8,2025.06.18_0.3_3,index=7.184190,0,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11613309247.24036,13409466406.055702,16442422356.61472,4244622952.8055153,91560.7734375,-92630.1964625,8580353296.681347,0,0,-5811.9619140625,-190002.9318140625,36101114097.939285,0,0,34385.23046875,-149805.73943125,22441759566.54357,0,0,26005.080348194322,-158185.88955180568,25022775653.296066,0,0,40044.6806640625,-144146.2892359375,20778152700.49055,0,0
-8,2025.06.18_0.3_3,index=7.184190,1,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15224146439.611559,19462569516.747505,23182866173.67027,4407290287.387653,76934.96875,-107256.00115,11503849782.6888,0,0,-25106.486328125,-209297.456228125,43805425183.563896,0,0,-21285.103515625,-205476.073415625,42220416746.303314,0,0,-2052.7305474488767,-186243.70044744888,34686715956.35907,0,0,10181.126302083334,-174009.84359791665,30279425668.971416,0,0
-8,2025.06.18_0.3_3,index=7.184190,2,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14551582850.664818,16229118888.343002,18911257786.319862,5542884128.55698,75243.9921875,-108946.9777125,11869443952.687971,0,0,-31161.080078125,-215352.049978125,46376505429.780846,0,0,31897.552734375,-152293.417165625,23193284911.98308,0,0,8746.67179086273,-175444.29810913728,30780701739.00783,0,0,25326.821614583332,-158864.14828541665,25237817610.45085,0,0
-8,2025.06.18_0.3_3,index=7.184190,3,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,16381001868.149263,20052468134.686066,25510605473.1987,5343508327.428158,79678.4609375,-104512.5089625,10922864529.636642,0,0,-35728.8671875,-219919.8370875,48364734744.59254,0,0,-20347.056640625,-204538.026540625,41835804301.133415,0,0,-6684.565470134156,-190875.53537013417,36433470002.83534,0,0,7867.512369791667,-176323.45753020834,31089961675.407185,0,0
-8,2025.06.18_0.3_3,index=7.184190,4,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,18811789652.665565,21089089152.37738,30133191566.077656,7296027096.999325,85359.359375,-98831.610525,9767687238.96529,0,0,-56612.69921875,-240803.66911875,57986407061.05243,0,0,-17878.158203125,-202069.128103125,40831932532.35714,0,0,-15561.073406302497,-199752.04330630248,39900878805.042946,0,0,3622.833984375,-180568.135915625,32604851708.04362,0,0
-8,2025.06.18_0.3_3,index=7.184190,5,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,20657798019.404446,22534670457.156063,29925969223.124794,8252991194.496582,69010.6796875,-115180.2902125,13266499253.435722,0,0,-72079.6953125,-256270.6652125,65674653848.45725,0,0,-5121.21142578125,-189312.18132578125,35839101998.32548,0,0,-23637.008188996755,-207827.97808899675,43192468476.56052,0,0,-2730.07568359375,-186921.04558359375,34939477282.063934,0,0
-8,2025.06.18_0.3_3,index=7.184190,6,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15657853166.962627,19854294605.656425,23138364372.43679,4656664396.541035,72953.4609375,-111237.5089625,12373783400.182266,0,0,-29502.560546875,-213693.530446875,45664924954.84949,0,0,-17849.859375,-202040.829275,40820496694.12969,0,0,-4255.7009982121035,-188446.6708982121,35512147772.61906,0,0,8533.680338541666,-175657.28956145834,30855483376.078022,0,0
-8,2025.06.18_0.3_3,index=7.184190,7,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,19947884592.448784,23271507397.196686,32714107473.90088,7211260374.538246,81695.6796875,-102495.2902125,10505284515.744598,0,0,-60372.33984375,-244563.30974375,59811212472.817406,0,0,-38024.69140625,-222215.66130625,49379800129.77401,0,0,-23701.77165113129,-207892.7415511313,43219391989.64548,0,0,-5567.1171875,-189758.0870875,36008131615.10723,0,0
-8,2025.06.18_0.3_3,index=7.184190,8,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,23939637089.433,25949029266.93068,36181923873.173096,9700591171.192276,67115.171875,-117075.798025,13706742483.190594,0,0,-91162.625,-275353.5949,75819602224.35332,0,0,-24788.546875,-208979.516775,43672438431.512505,0,0,-39166.73951779395,-223357.70941779396,49888666356.363686,0,0,-16278.666666666666,-200469.63656666665,40188075185.17141,0,0
-8,2025.06.18_0.3_3,index=7.184190,9,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,16563825718.835148,20181612155.464172,23807292205.807625,5455573005.566246,70445.0,-113745.9699,12938145668.491705,0,0,-39157.12109375,-223348.09099375,49884369750.55243,0,0,-9383.2119140625,-193574.1818140625,37470963864.98373,0,0,-7500.025909138956,-191690.99580913896,36745437874.29933,0,0,7301.5556640625,-176889.4142359375,31289864868.733086,0,0
-8,2025.06.18_0.3_3,index=7.184190,10,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,22309646805.067608,27359360182.24945,35614946818.526436,7231789280.823288,65641.1484375,-118549.8214625,14054060168.790625,0,0,-71424.0625,-255615.0324,65339044788.85305,0,0,-59653.04296875,-243844.01286875,59459902611.93511,0,0,-38674.476024928124,-222865.44592492812,49669006987.31706,0,0,-21811.985677083332,-206002.95557708334,42437217706.493774,0,0
-8,2025.06.18_0.3_3,index=7.184190,11,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17420462809.3778,18177603189.317844,26035213761.095856,7384949890.941872,86401.1328125,-97789.8370875,9562852237.59979,0,0,-52649.984375,-236840.954275,56093637621.89264,0,0,14918.9482421875,-169272.0216578125,28653017316.122944,0,0,-4483.5275783175375,-188674.49747831753,35598065998.69565,0,0,16223.365559895834,-167967.60434010415,28213116107.753777,0,0
-8,2025.06.18_0.3_3,index=7.184190,12,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,11122784166.508474,14468534199.35327,14980649141.432802,3054854186.8181343,81182.8671875,-103008.1027125,10610669224.42895,0,0,4235.26513671875,-179955.70476328125,32384055676.849243,0,0,16790.283203125,-167400.686696875,28022989906.5853,0,0,24218.10230720554,-159972.86759279447,25591318365.86175,0,0,34069.471842447914,-150121.4980575521,22536464179.043617,0,0
-8,2025.06.18_0.3_3,index=7.184190,13,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,19313743513.695477,22189302142.33923,27965904684.69616,7138338877.414185,67841.75,-116349.2199,13537140971.338554,0,0,-60742.2421875,-244933.2120875,59992278383.50025,0,0,-10658.2021484375,-194849.1720484375,37966199847.96159,0,0,-19531.993106222526,-203722.96300622253,41503045656.03471,0,0,-1186.2314453125,-185377.2013453125,34364706778.62053,0,0
-8,2025.06.18_0.3_3,index=7.184190,14,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17965943350.981407,22597934216.066345,26479306693.821228,5467916208.118599,65512.53515625,-118678.43474375,14084570873.226526,0,0,-45447.27734375,-229638.24724375,52733724597.181656,0,0,-29509.83203125,-213700.80193125,45668032746.05934,0,0,-17213.790637202183,-201404.76053720218,40563877567.04775,0,0,-3148.19140625,-187339.16130625,35095961358.92915,0,0
-8,2025.06.18_0.3_3,index=7.184190,15,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17731245554.333298,21675934609.877075,26908713760.72525,5806278424.61734,72394.4296875,-111796.5402125,12498466403.485128,0,0,-45427.68359375,-229618.65349375,52724726032.28283,0,0,-24310.298828125,-208501.268728125,43472779061.23779,0,0,-14321.448261208188,-198512.4181612082,39407180164.21038,0,0,885.482421875,-183305.487478125,33600901739.59304,0,0
-8,2025.06.18_0.3_3,index=7.184190,16,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17398154357.51155,19564916166.60239,22080751508.54908,6522324859.524643,62197.859375,-121993.110525,14882319015.564865,0,0,-51102.3203125,-235293.2902125,55362932419.02375,0,0,18059.076171875,-166131.893728125,27599806113.693016,0,0,-8066.853150491101,-192257.8230504911,36963070524.113945,0,0,9718.205078125,-174472.764821875,30440745664.589302,0,0
-8,2025.06.18_0.3_3,index=7.184190,17,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,19573508206.40143,24913822637.742462,28814379761.584923,5756650665.25322,58999.3125,-125191.6574,15672951082.558973,0,0,-54495.8671875,-238686.8370875,56971406198.83476,0,0,-42333.890625,-226524.860525,51313512435.870705,0,0,-26729.23028040921,-210920.2001804092,44487330844.1439,0,0,-12610.1484375,-196801.1183375,38730680178.89068,0,0
-8,2025.06.18_0.3_3,index=7.184190,18,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,18732570958.224117,23301787183.249382,27620885653.267258,5873890634.052307,64134.84765625,-120056.12224375,14413472488.206244,0,0,-51191.76171875,-235382.73161875,55405030344.30449,0,0,-30847.3515625,-215038.3214625,46241479697.409485,0,0,-20831.853564787707,-205022.8234647877,42034358141.4735,0,0,-5968.088541666667,-190159.05844166665,36160467507.421196,0,0
-8,2025.06.18_0.3_3,index=7.184190,19,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,13472019410.843607,18704250896.282234,18871053066.078735,2767240027.3558693,68842.7265625,-115348.2433375,13305217241.047112,0,0,-7248.1767578125,-191439.1466578125,36648946873.07144,0,0,-23493.478515625,-207684.448415625,43132830113.7024,0,0,4813.517841147722,-179377.45205885227,32176270307.125847,0,0,12700.357096354166,-171490.61280364584,29409030279.769978,0,0
-8,2025.06.18_0.3_3,index=7.184190,20,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,14313034076.518612,18486662083.75657,20668533837.970055,4023573420.406399,74049.4140625,-110141.5558375,12131162322.30513,0,0,-19195.724609375,-203386.694509375,41366147503.44983,0,0,-11186.5712890625,-195377.5411890625,38172383601.08381,0,0,3084.105976306639,-181106.86392369337,32799696160.275185,0,0,14555.7060546875,-169635.2638453125,28776122739.868786,0,0
-8,2025.06.18_0.3_3,index=7.184190,21,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,15694075839.67556,20496012869.19089,23040148513.70797,4242631562.67194,69517.78125,-114673.18865,13149940195.158487,0,0,-27430.8671875,-211621.8370875,44783801932.28839,0,0,-25729.552734375,-209920.522634375,44066625823.08914,0,0,-6045.957926503898,-190236.9278265039,36190088708.866455,0,0,5452.453776041667,-178738.51612395834,31947457146.194515,0,0
-8,2025.06.18_0.3_3,index=7.184190,22,184190.9699,below_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,17283132221.959045,19064569249.875126,21582883443.99218,6638990412.550682,62680.40234375,-121510.56755625,14764818027.841993,0,0,-51378.88671875,-235569.85661875,55493157347.37843,0,0,24184.94140625,-160006.02849375,25601929154.342735,0,0,-6459.761732045348,-190650.73163204535,36347701471.834175,0,0,11828.819010416666,-172362.15088958334,29708711059.283493,0,0
