weight_randomforest,weight_conformer,weight_alexnet,mean_rmse_all_conditions,mean_rmse_clean,mean_rmse_noisy,max_rmse_excess_vs_rf,conditions_beating_rf,conditions_not_worse_than_rf
0.12,0.07,0.81,137445.30803485046,84621.59239225545,146249.2606419496,85092.38780372773,3,3
0.12,0.08,0.8,137721.89421341944,84507.27844693708,146590.9968411665,85680.4149401788,3,3
0.12,0.09,0.79,138003.6622434953,84394.73094522866,146938.48412653973,86272.35461433764,3,3
0.12,0.1,0.78,138290.57571835504,84283.9575186844,147291.6787516335,86868.17513923408,3,3
0.12,0.11,0.77,138582.5973283589,84174.96579422992,147650.5359173804,87467.84496474804,3,3
0.12,0.12,0.76,138879.6889036696,84067.7633934655,148015.00982203695,88071.33268129185,3,3
0.12,0.13,0.75,139181.8114579807,83962.35793193484,148385.0537123217,88678.6070233506,3,3
0.12,0.14,0.74,139488.9252330838,83858.75701835753,148760.61993553815,89289.63687288386,3,3
0.12,0.15,0.73,139800.9897441076,83756.968253824,149141.6599924882,89904.39126259019,3,3
0.12,0.16,0.72,140117.9638252625,83656.9992309509,149528.12459098108,90522.83937903683,3,3
0.12,0.17,0.71,140439.80567592915,83558.85753299588,149919.96369975133,91144.95056565656,3,3
0.12,0.18,0.7,140766.47290693075,83462.55073293007,150317.12660259753,91770.69432561469,3,3
0.12,0.19,0.69,141097.92258683755,83368.08639246639,150719.56195256612,92400.04032454747,3,3
0.12,0.2,0.68,141434.1112881541,83275.47206104251,151127.21782600606,93032.95839317486,3,3
0.12,0.21,0.67,141774.99513324822,83184.7152747569,151540.0417763301,93669.41852979007,3,3
0.12,0.22,0.66,142120.5298398879,83095.82355525602,151957.98088732656,94309.39090262767,3,3
0.12,0.23,0.65,142470.6707662581,83008.8044085715,152380.9818258725,94952.84585211313,3,3
0.12,0.24,0.64,142825.37295533903,82923.66532390575,152808.99089391125,95599.75389299597,3,3
0.12,0.25,0.63,143184.59117853566,82840.41377236432,153241.95407956422,96250.08571636895,3,3
0.12,0.26,0.62,143548.27997845455,82759.05720563368,153679.81710725802,96903.81219157542,3,3
0.12,0.27,0.61,143916.3937107365,82679.60305460285,154122.52548675876,97560.90436800782,3,3
0.12,0.28,0.6,144288.88658485864,82602.05872792772,154570.02456101376,98221.33347679916,3,3
0.12,0.29,0.59,144665.71270383007,82526.43161053624,155022.25955271235,98885.07093240981,3,3
0.12,0.3,0.58,145046.826102714,82452.72906207375,155479.1756094874,99552.08833411295,3,3
0.12,0.31,0.57,145432.18078591712,82380.9584152866,155940.7178476889,100222.35746737939,3,3
0.12,0.32,0.56,145821.73076319514,82311.12697434319,156406.83139467041,100895.85030516589,3,3
0.12,0.33,0.55,146215.43008433277,82243.24201309115,156877.46142953972,101572.53900910795,3,3
0.12,0.34,0.54,146613.23287246304,82177.31077324953,157352.55322233198,102504.35245472073,3,3
0.12,0.35,0.53,147015.0933559983,82113.34046253526,157832.0521715755,103526.06659872772,3,3
0.12,0.36,0.52,147420.96589915353,82051.33825272239,158315.90384022536,104551.34383538083,3,3
0.12,0.37,0.51,147830.80503104808,81991.31127763375,158804.0539899505,105580.13800452562,3,3
0.12,0.38,0.5,148244.5654733795,81933.26663106414,159296.44861376545,106612.4035856417,3,3
0.12,0.39,0.49,148662.20216666776,81877.2113646343,159793.03396700666,107648.09569074598,3,3
0.12,0.4,0.48,149083.67029507508,81823.1524855751,160293.75659665844,108687.1700572568,3,3
0.12,0.41,0.47,149508.92530981076,81771.09695444153,160798.56336903895,109729.58304082588,3,3
0.12,0.42,0.46,149937.92295113564,81721.05168275636,161307.4014958655,110775.29160814517,3,3
0.12,0.43,0.45,150370.61926898436,81673.02353058277,161820.21855871793,111824.25332973537,3,3
0.12,0.44,0.44,150806.97064222884,81627.01930402651,162336.96253192925,112876.42637272249,3,3
0.12,0.45,0.43,151246.9337966082,81583.04575266712,162857.5818039317,113931.7694936085,3,3
0.12,0.46,0.42,151690.46582135453,81541.10956691859,163382.02519709387,114990.2420310413,3,3
0.12,0.47,0.41,152137.52418454643,81501.21737531997,163910.24198608415,116051.80389859027,3,3
0.12,0.48,0.4,152588.066747224,81463.37574175627,164442.18191480194,117116.41557753147,3,3
0.12,0.49,0.39,153042.0517763021,81427.59116261023,164977.79521191743,118184.03810964798,3,3
0.12,0.5,0.38,153499.4379563187,81393.87006384615,165517.03260506413,119254.63309004976,3,3
0.12,0.51,0.37,153960.18440005794,81362.21879802621,166059.8453337299,120328.16266001697,3,3
0.12,0.52,0.36,154424.25065808842,81332.64364126122,166606.18516089293,121404.58949987122,3,3
0.12,0.53,0.35,154891.59672725652,81305.15079009642,167156.00438344988,122483.87682187805,3,3
0.12,0.54,0.34,155362.18305817776,81279.74635833433,167709.25584148502,123565.98836318444,3,3
0.12,0.55,0.33,155835.97056176676,81256.43637379637,168265.89292642847,124650.88837879448,3,3
0.12,0.56,0.32,156312.920614848,81235.22677502483,168825.86958815184,125738.54163458667,3,3
0.12,0.57,0.31,156792.9950648901,81216.12340792788,169389.14034105046,126828.91340037482,3,3
0.12,0.58,0.3,157276.15623390416,81199.13202236943,169955.66026915994,127921.96944301645,3,3
0.12,0.59,0.29,157762.36692154742,81184.25826870678,170525.3850303542,129017.67601957006,3,3
0.12,0.6,0.28,158251.5904074741,81171.50769427833,171098.27085967344,130115.9998705042,3,3
0.12,0.61,0.27,158743.7904529716,81160.88573984489,171674.27457182604,131216.9082129603,3,3
0.12,0.62,0.26,159238.93130192277,81152.39773598722,172253.3535629121,132320.36873407132,3,3
0.12,0.63,0.25,159736.97768113235,81146.04889946339,172835.46581141054,133426.34958433802,3,3
0.12,0.64,0.24,160237.89480005414,81141.8443295296,173420.5698784749,134534.81937106384,3,3
0.12,0.65,0.23,160741.64834995632,81139.78900422777,174008.62490757776,135645.74715185142,3,3
0.12,0.66,0.22,161248.20450256017,81139.8877766446,174599.59062354607,136759.10242816037,3,3
0.12,0.67,0.21,161757.52990818606,81142.14537114553,175193.42733102618,137874.8551389291,3,3
0.12,0.68,0.2,162269.59169344013,81146.56637958833,175790.09591241542,138992.97565426037,3,3
0.12,0.69,0.19,162784.35745847397,81153.15525752085,176389.55782529953,140113.4347691732,3,3
0.12,0.7,0.18,163301.79527384765,81161.91632036754,176991.77509942773,141236.20369742037,3,3
0.12,0.71,0.17,163821.87367702584,81172.8537396096,177596.7103332619,142361.2540653734,3,3
0.12,0.72,0.16,164344.5616685363,81185.97153896396,178204.32669013168,143488.5579059756,3,3
0.12,0.73,0.15,164869.8287078166,81201.27359056631,178814.587894025,144618.08765276324,3,3
0.12,0.74,0.14,165397.64470877705,81218.76361116343,179427.45822504596,145749.8161339559,3,3
0.12,0.75,0.13,165927.98003510284,81238.44515832039,180042.9025145666,146883.7165666161,3,3
0.12,0.76,0.12,166460.80549532096,81260.32162664844,180660.88614009973,148019.7625508788,3,3
0.12,0.77,0.11,166996.09233765383,81284.39624405913,181281.37501991956,149157.92806425074,3,3
0.12,0.78,0.1,167533.8122446811,81310.67206805058,181904.3356074528,150298.18745598005,3,3
0.12,0.79,0.09,168073.93732783064,81339.15198203221,182529.73488546372,151440.51544149604,3,3
0.12,0.8,0.08,168616.44012171836,81369.83869169348,183157.54036005586,152584.88709691953,3,3
0.12,0.81,0.07,169161.2935783545,81402.73472142318,183787.7200545097,153731.2778536437,3,3
0.12,0.82,0.06,169708.47106123497,81437.84241078532,184420.24250297656,154879.6634929846,3,3
0.12,0.83,0.05,170257.94633933375,81475.16391105777,185055.0767440464,156030.0201409029,3,3
0.12,0.84,0.04,170809.69358101202,81514.70118184015,185692.19231420735,157182.32426279457,3,3
0.12,0.85,0.03,171363.6873478588,81556.45598773693,186331.55924121244,158336.55265835207,3,3
0.12,0.86,0.02,171919.90258847704,81600.4298951222,186973.14803736948,159492.68245649512,3,3
0.12,0.87,0.01,172478.31463222858,81646.6242689922,187616.92969276794,160650.69111037045,3,3
0.12,0.88,0.0,173038.89918294948,81695.04026991199,188262.87566845573,161810.55639242084,3,3
0.13,0.0,0.87,134711.38011680281,85101.23495042382,142979.73764453264,79852.29708460739,3,3
0.13,0.01,0.86,134948.9623129965,84976.50183521003,143277.70572596087,80409.70874669301,3,3
0.13,0.02,0.85,135191.99768242295,84853.49435697326,143581.74823666457,80971.2945078639,3,3
0.13,0.03,0.84,135440.45701489074,84732.22017215427,143891.8298220135,81537.0214970982,3,3
0.13,0.04,0.83,135694.30991472432,84612.68693528969,144207.9137446301,82106.8569490182,3,3
0.13,0.05,0.82,135953.52483235442,84494.90229848698,144529.9619213323,82680.7682087849,3,3
0.13,0.06,0.81,136218.06909809983,84378.87391087372,144857.9349626375,83258.72273683394,3,3
0.13,0.07,0.8,136487.90895799533,84264.6094180196,145191.7922146579,83840.6881134547,3,3
0.13,0.08,0.79,136763.0096115118,84152.11646133002,145531.49180320874,84426.63204321417,3,3
0.13,0.09,0.78,137043.33525100793,84041.40267740973,145876.99067994094,85016.52235922776,3,3
0.13,0.1,0.77,137328.84910274815,83932.47569739493,146228.24467030703,85610.32702727814,3,3
0.13,0.11,0.76,137619.5134693164,83825.3431462526,146585.20852316037,86208.01414978498,3,3
0.13,0.12,0.75,137915.2897732531,83720.01264204527,146947.83596178776,86809.5519696271,3,3
0.13,0.13,0.74,138216.13860174126,83616.49179516012,147316.0797361714,87414.90887381896,3,3
0.13,0.14,0.73,138522.0197521669,83514.78820750034,147689.891676278,88024.05339704416,3,3
0.13,0.15,0.72,138832.89227838092,83414.9094716377,148069.22274617146,88636.95422504743,3,3
0.13,0.16,0.71,139148.71453749016,83316.8631699246,148454.0230987511,89253.58019788796,3,3
0.13,0.17,0.7,139469.44423700985,83220.65687356384,148844.24213091753,89873.9003130561,3,3
0.13,0.18,0.69,139795.03848221368,83126.29814163489,149239.8285389768,90497.88372845529,3,3
0.13,0.19,0.68,140125.45382352168,83033.79452007498,149640.73037409614,91125.49976525243,3,3
0.13,0.2,0.67,140460.64630377362,82943.15354061312,150046.8950976337,91756.7179105982,3,3
0.13,0.21,0.66,140800.57150524115,82854.38271965626,150458.269636172,92391.50782022031,3,3
0.13,0.22,0.65,141145.18459623927,82767.48955712515,150874.80043609164,93029.8393208916,3,3
0.13,0.23,0.64,141494.4403772062,82682.48153523909,151296.43351753402,93671.68241277587,3,3
0.13,0.24,0.63,141848.29332612778,82599.36611724763,151723.11452760786,94317.00727165342,3,3
0.13,0.25,0.62,142206.69764319307,82518.15074610809,152154.78879270723,94965.78425102908,3,3
0.13,0.26,0.61,142569.60729457345,82438.8428431071,152591.4013698179,95617.98388412522,3,3
0.13,0.27,0.6,142936.97605523068,82361.44980642495,153032.89709669832,96273.5768857616,3,3
0.13,0.28,0.59,143308.75755066413,82285.97900964144,153479.22064083454,96932.53415412537,3,3
0.13,0.29,0.58,143684.90529751996,82212.43780018177,153930.31654707633,97594.82677243295,3,3
0.13,0.3,0.57,144065.372742992,82140.83349770115,154386.12928387383,98260.42601048684,3,3
0.13,0.31,0.56,144450.11330295377,82071.17339240707,154846.6032880449,98929.30332612907,3,3
0.13,0.32,0.55,144839.08039876883,82003.46474331799,155311.68300801064,99601.43036659452,3,3
0.13,0.33,0.54,145232.22749273703,81937.71477645726,155781.3129454503,100352.69003095684,3,3
0.13,0.34,0.53,145629.5081221396,81873.93068298153,156255.43769533263,101369.44787854323,3,3
0.13,0.35,0.52,146030.8759318564,81812.11961724235,156734.00198429212,102389.84483370616,3,3
0.13,0.36,0.51,146436.28470553426,81752.28869478028,157216.95070732656,103413.83354386318,3,3
0.13,0.37,0.5,146845.68839529288,81694.44499025094,157704.22896279985,104441.36731203928,3,3
0.13,0.38,0.49,147259.04114996246,81638.59553528191,158195.78208574254,105472.40008974457,3,3
0.13,0.39,0.48,147676.29734185143,81584.74731626033,158691.55567944996,106506.88646980136,3,3
0.13,0.4,0.47,148097.41159204958,81532.90727205048,159191.4956453828,107544.78167912789,3,3
0.13,0.41,0.46,148522.33879427757,81483.08229164116,159695.54821138363,108586.0415714873,3,3
0.13,0.42,0.45,148951.03413729736,81435.27921172256,160203.65995822652,109630.62262020819,3,3
0.13,0.43,0.44,149383.4531259041,81389.50481419268,160715.7778445227,110678.48191088461,3,3
0.13,0.44,0.43,149819.55160052195,81345.76582359325,161231.8492300101,111729.57713406143,3,3
0.13,0.45,0.42,150259.28575543247,81304.0689044753,161751.8218972587,112783.8665779116,3,3
0.13,0.46,0.41,150702.61215566462,81264.42065869494,162275.6440718262,113841.30912091126,3,3
0.13,0.47,0.4,151149.48775258052,81226.82762263976,162803.26444090402,114901.86422451795,3,3
0.13,0.48,0.39,151599.86989819197,81191.29626438631,163334.63217049293,115965.49192585776,3,3
0.13,0.49,0.38,152053.7163582453,81157.83298078994,163869.6969211545,117032.15283042571,3,3
0.13,0.5,0.37,152510.9853241137,81126.44409450755,164408.4088623814,118101.80810480486,3,3
0.13,0.51,0.36,152971.6354235383,81097.1358509548,164950.71868563554,119174.41946940782,3,3
0.13,0.52,0.35,153435.62573025835,81069.91441519886,165496.57761610165,120249.94919124487,3,3
0.13,0.53,0.34,153902.91577257455,81044.7858687886,166045.93742320556,121328.36007672382,3,3
0.13,0.54,0.33,154373.46554088645,81021.75620652344,166598.75042994696,122409.6154644829,3,3
0.13,0.55,0.32,154847.23549424982,81000.83133316338,167154.96952109755,123493.67921826293,3,3
0.13,0.56,0.31,155324.1865659947,80982.01706008207,167714.54815031347,124580.51571981944,3,3
0.13,0.57,0.3,155804.28016844924,80965.31910186503,168277.4403462133,125670.08986187939,3,3
0.13,0.58,0.29,156287.47819681154,80950.74307285606,168843.6007174708,126762.36704114467,3,3
0.13,0.59,0.28,156773.74303221176,80938.29448365422,169412.98445697135,127857.31315134486,3,3
0.13,0.6,0.27,157263.0375440072,80927.97873756434,169985.54734508102,128954.89457634185,3,3
0.13,0.61,0.26,157755.32509135097,80919.8011270044,170561.24575207543,130055.07818328874,3,3
0.13,0.62,0.25,158250.5695240746,80913.76682987303,171140.0366397749,131157.83131584438,3,3
0.13,0.63,0.24,158748.7351829249,80909.88090588067,171721.8775624323,132263.12178744643,3,3
0.13,0.64,0.23,159249.7868991923,80908.14829284805,172306.7266669163,133370.91787464364,3,3
0.13,0.65,0.22,159753.68999376928,80908.57380297633,172894.54269223477,134481.18831048964,3,3
0.13,0.66,0.21,160260.41027567507,80911.16211909252,173485.28496843882,135593.90227799973,3,3
0.13,0.67,0.2,160769.91404008088,80915.91779087509,174078.9134149485,136709.02940367121,3,3
0.13,0.68,0.19,161282.16806587102,80922.84523106377,174675.38853833894,137826.53975106945,3,3
0.13,0.69,0.18,161797.1396127721,80931.94871165867,175274.67142962432,138946.40381447965,3,3
0.13,0.7,0.17,162314.7964180815,80943.23236011357,175876.72376107617,140068.59251262678,3,3
0.13,0.71,0.16,162835.1066930267,80956.7001555281,176481.50778260978,141193.07718246244,3,3
0.13,0.72,0.15,163358.03911878305,80972.3559248445,177088.98631777283,142319.8295730214,3,3
0.13,0.73,0.14,163883.5628421798,80990.20333905397,177699.12275936746,143448.82183934748,3,3
0.13,0.74,0.13,164411.6474711192,81010.2459094186,178311.88106473596,144580.02653648885,3,3
0.13,0.75,0.12,164942.26306973543,81032.48698371374,178927.22575073905,145713.41661356424,3,3
0.13,0.76,0.11,165475.38015331762,81056.92974249757,179545.1218884543,146848.96540790005,3,3
0.13,0.77,0.1,166010.96968301944,81083.577195413,180165.53509762054,147986.64663923817,3,3
0.13,0.78,0.09,166549.00306037837,81112.43217752826,180788.4315408534,149126.4344040152,3,3
0.13,0.79,0.08,167089.45212166416,81143.49734572187,181413.77791765452,150268.30316971336,3,3
0.13,0.8,0.07,167632.28913207795,81176.775175119,182041.54145823777,151412.2277692826,3,3
0.13,0.81,0.06,168177.48677981994,81212.26795558397,182671.68991719268,152558.1833956344,3,3
0.13,0.82,0.05,168725.01817004333,81249.97778827672,183304.19156700445,153706.145596207,3,3
0.13,0.83,0.04,169274.8568187117,81289.90658227821,183939.01519145057,154856.09026760224,3,3
0.13,0.84,0.03,169826.97664637576,81332.0560512917,184576.13007888975,156007.9936502931,3,3
0.13,0.85,0.02,170381.35197188405,81376.427710426,185215.50601546044,157161.83232340275,3,3
0.13,0.86,0.01,170937.9575060423,81423.02287306676,185857.1132782049,158317.58319955453,3,3
0.13,0.87,0.0,171496.7683452332,81471.84264784219,186500.92262813167,159475.22351979156,3,3
0.14,0.0,0.86,133772.80764669675,84741.73157451808,141944.65365872654,78620.22088629162,3,3
0.14,0.01,0.85,134008.55611275748,84618.75621862843,142240.18942844565,79175.2648156787,3,3
0.14,0.02,0.84,134249.80334030098,84497.51913196915,142541.85070835627,79734.51959703825,3,3
0.14,0.03,0.83,134496.51992326722,84378.02797733324,142849.60191425623,80297.95201518529,3,3
0.14,0.04,0.82,134748.67524382102,84260.29041425728,143163.4060487483,80865.52895913098,3,3
0.14,0.05,0.81,135006.23750442802,84144.31409846486,143483.2247387552,81437.21742715297,3,3
0.14,0.06,0.8,135269.17376220008,84030.1066812832,143809.0182756862,82012.984531703,3,3
0.14,0.07,0.79,135537.44996536005,83917.67580903166,144140.74565808143,82592.79750415325,3,3
0.14,0.08,0.78,135811.03099166809,83807.02912238037,144478.36463654938,83176.62369938317,3,3
0.14,0.09,0.77,136089.88068864468,83698.17425567778,144821.83176080583,83764.43060020852,3,3
0.14,0.1,0.76,136373.96191541868,83591.1188362456,145171.10242861422,84356.18582165474,3,3
0.14,0.11,0.75,136663.23658602627,83485.8704836397,145526.130936424,84951.85711507624,3,3
0.14,0.12,0.74,136957.66571398126,83382.43680887517,145886.87053149895,85551.41237212392,3,3
0.14,0.13,0.73,137257.20945793804,83280.8254136144,146253.27346532536,86154.81962856313,3,3
0.14,0.14,0.72,137561.82716826577,83181.04388931637,146625.29104809067,86762.04706794367,3,3
0.14,0.15,0.71,137871.47743435466,83083.09981634573,147002.8737040228,87373.06302512481,3,3
0.14,0.16,0.7,138186.11813247763,82987.00076303999,147385.9710273839,87987.83598965686,3,3
0.14,0.17,0.69,138505.7064740325,82892.75428473348,147774.53183891566,88606.3346090219,3,3
0.14,0.18,0.68,138830.19905399508,82800.36792273617,148168.50424253824,89228.5276917363,3,3
0.14,0.19,0.67,139159.55189941844,82709.84920326613,148567.8356821105,89854.3842103167,3,3
0.14,0.2,0.66,139493.72051782053,82621.20563633398,148972.47299806832,90483.87330411279,3,3
0.14,0.21,0.65,139832.6599453075,82534.44471457774,149382.3624837625,91116.96428200806,3,3
0.14,0.22,0.64,140176.32479428913,82449.57391204644,149797.44994132957,91753.6266249925,3,3
0.14,0.23,0.63,140524.66930065057,82366.60068293133,150217.6807369371,92393.82998860822,3,3
0.14,0.24,0.62,140877.647370252,82285.53246024287,150642.99985525353,93037.54420527173,3,3
0.14,0.25,0.61,141235.2126246391,82206.3766544324,151073.35195300687,93684.73928647456,3,3
0.14,0.26,0.6,141597.31844585264,82129.14065195652,151508.681411502,94335.38542486503,3,3
0.14,0.27,0.59,141963.91802023997,82053.83181378354,151948.93238798273,94989.45299621357,3,3
0.14,0.28,0.58,142334.96438117497,81980.4574738401,152394.0488657308,95646.91256126453,3,3
