run,experiment,maxfreq,snr,evaluation_unit,model_key,aggregation,n_wavs,claim_safe,claim_note,r2,rmse_all,mae_all,r2_high,rmse_high,mae_high,rmse_onb,mae_onb,n_onb,roc_auc_cont,pr_auc_cont,accuracy,precision,recall,f1,auc_binary,source_csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.93117770669902611,70320.187707390258,51220.152862608498,0.95105315145613911,35525.15363998567,32537.781981249995,11821.926299999992,11821.926299999992,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.87616590155875596,94326.902777000243,68527.010247052953,0.89849704680241649,51157.92683500058,39280.395781250016,40193.292499999981,40193.292499999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.92451424448320774,73645.794940924621,49834.359658719608,0.95662780665234115,33441.002628339935,20820.296750000001,10994.188349999953,10994.188349999953,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.90419944985393497,82965.866399821985,62894.551930941838,0.91578972564818306,46596.804900718671,42825.539793749995,12743.660649999976,12743.660649999976,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.92460954946217644,73599.289294265312,49613.56436816405,0.96077141137071587,31803.501611796695,19966.181631249987,2296.2516499999911,2296.2516499999911,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=10kHz,-8,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.93536990580189938,68144.81953293964,47855.405138441827,0.96463569792299841,30196.467690446567,22596.15275624999,5878.5705499999458,5878.5705499999458,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92286731309227021,74444.853806357642,58665.422000386272,0.89269701662250522,52599.243241162199,40720.696674999985,9726.7456499999389,9726.7456499999389,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.94358129475117281,63668.850487648058,41919.560716219617,0.97128467675729202,27210.119689487703,17525.88641875,18955.479999999981,18955.479999999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.90624336004673123,82076.054020274431,64569.570817052954,0.88055965186785379,55494.395845166779,38790.374381250003,32940.448749999981,32940.448749999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.94211197262195678,64492.591213057589,46796.495478997385,0.9388742314384485,39699.566434428045,24872.497449999995,18803.349799999967,18803.349799999967,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.93198739417141541,69905.308818864069,51123.48720983071,0.94523278507702257,37578.022798606442,28226.29651249999,5665.1518500000238,5665.1518500000238,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.94151847667622446,64822.352708034057,46114.80051344182,0.93719149719826789,40242.302186409826,23811.774281249978,18298.506599999964,18298.506599999964,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=15kHz,-8,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.94969651019866674,60119.382182916379,43986.930303164045,0.95359526944480799,34590.331574592303,21203.19993124999,17861.757649999927,17861.757649999927,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92272289247006167,74514.515221107693,58634.675902330717,0.88720581091413342,53928.328619119078,40575.913462500001,4068.3081000000238,4068.3081000000238,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.93015139833457894,70842.570227607648,48975.279306219614,0.94753749053326231,36778.848484181159,26002.554518749996,13176.285600000061,13176.285600000061,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.92224935782236583,74742.469631627318,55987.680513469604,0.91111621429636669,47872.36346949447,38675.846968749996,38235.542499999981,38235.542499999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.93737888497792055,67077.342692343474,48372.991525941834,0.93627736458024446,40534.09321261874,27500.918024999999,10905.703999999969,10905.703999999969,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.92208569556862741,74821.093358721264,54072.549826775168,0.92172049030747194,44925.988933965506,33896.818268749994,14189.910649999976,14189.910649999976,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.93450769808991885,68597.861791894858,48425.851511775152,0.93776668380485051,40057.613253656789,25824.562199999978,13224.908599999966,13224.908599999966,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-8,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.94054442769008895,65359.953303347247,46864.616848164049,0.94058081228550539,39141.453835731372,26334.612618749998,4193.20279999997,4193.20279999997,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92420321564030561,73797.36273991011,58742.806983997383,0.88170529237971573,55227.610721038036,43462.38221874999,13875.979999999981,13875.979999999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.93485531048653547,68415.571723133442,47377.703313997394,0.96261957932488396,31045.287760526629,25046.602287500005,10189.660600000061,10189.660600000061,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.90337611894001424,83321.617100314426,66775.139188025176,0.8026146805222637,71339.657811778437,58881.115631250017,7779.6606000000611,7779.6606000000611,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.93309953552645142,69331.407635986092,47740.204827886271,0.93369579104529921,41347.01355385442,25133.519106249994,4144.2648000000045,4144.2648000000045,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.92490600879851848,73454.438795333044,56219.979233719605,0.92823676949757983,43015.461609193851,38970.614012499995,20683.598100000061,20683.598100000061,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.93251797259318303,69632.103076944753,48308.13061455296,0.93667170685053769,40408.477625303705,25809.133787500017,6164.1883500000113,6164.1883500000113,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-8,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.93596284385547945,67831.507611721565,46233.441944552942,0.9415521697737721,38820.20228614864,23038.25693749998,4544.2253999999957,4544.2253999999957,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-8,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.92268837099783152,74531.157041901432,58630.519001775159,0.88788484611963669,53765.755912038621,42052.233775000001,15861.495600000024,15861.495600000024,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-8,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.92127011951598503,75211.672684837453,51623.931640386269,0.97145894133968647,27127.429063079591,24638.848381249998,15867.926200000045,15867.926200000045,1,1,1,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-8,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.90615807630225731,82113.374908433252,63417.458288497393,0.86341509323259891,59343.745391172721,48220.278600000005,30134.761249999981,30134.761249999981,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
20260903_selected_log_architecture,2025.06.11_0.3_2,maxfreq=5kHz,-8,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.93028138197894839,70776.622855213733,48178.875267886287,0.94928383323264087,36161.530897180412,22369.466843750008,7960.4174999999814,7960.4174999999814,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-8.csv
